Province,District,LocalLevel,Ward,Population2021,Female,Density,SourceFile
2,Lumbini ,ButwalSub-Metropolitian City,7,11113,5794,1864.69931073411,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,8,11037,5660,11848.1479016422,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,9,9665,4855,15891.4677698343,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,10,6266,3158,1521.89108933496,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,11,54699,28245,12869.6988576581,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,12,13567,7014,447.586254130284,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,13,16762,8740,2513.53525689809,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,14,5804,3020,1101.30674865368,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,15,4652,2509,1399.5173891239,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,16,3371,1747,503.740772099665,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,17,7984,4081,1621.57309651,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,18,2861,1445,519.550045326701,WardPopulationLumbini.xlsx
2,Lumbini ,ButwalSub-Metropolitian City,19,5067,2666,766.264172560212,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,1,5484,2904,1503.39332651269,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,2,4390,2419,1010.38928757198,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,3,4273,2282,631.179405914386,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,4,4747,2500,824.369380000247,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,5,8730,4717,725.681985206561,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,6,5172,2753,200.011284472701,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,7,8833,4715,1630.20258030819,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,8,4298,2260,1110.43105031844,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,9,5503,2979,453.880188991653,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,10,9083,4800,246.475619794736,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,11,6591,3393,511.295828893466,WardPopulationLumbini.xlsx
1,Lumbini ,DevdahaMunicipality,12,5353,2702,724.087494875049,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,1,7215,3677,677.151963599914,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,2,6664,3402,373.903405107563,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,3,7789,3860,469.093716240038,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,4,4939,2476,569.581488497833,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,5,4625,2304,581.976667076882,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,6,7724,3784,771.957976862449,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,7,7045,3597,674.52246777372,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,8,5839,2962,790.262835816027,WardPopulationLumbini.xlsx
5,Lumbini ,GaidahawaGaunpalika,9,4309,2240,593.798041968527,WardPopulationLumbini.xlsx
4,Lumbini ,KanchanGaunpalika,1,8674,4648,1064.8674163952,WardPopulationLumbini.xlsx
4,Lumbini ,KanchanGaunpalika,2,7375,3868,584.046047695061,WardPopulationLumbini.xlsx
4,Lumbini ,KanchanGaunpalika,3,9253,5118,1607.24760454448,WardPopulationLumbini.xlsx
4,Lumbini ,KanchanGaunpalika,4,9658,5364,885.810269675939,WardPopulationLumbini.xlsx
4,Lumbini ,KanchanGaunpalika,5,7568,4122,359.196135376125,WardPopulationLumbini.xlsx
14,Lumbini ,KotahimaiGaunpalika,1,7606,3728,768.371462647509,WardPopulationLumbini.xlsx
14,Lumbini ,KotahimaiGaunpalika,2,6105,2986,579.957908640432,WardPopulationLumbini.xlsx
14,Lumbini ,KotahimaiGaunpalika,3,6509,3287,724.006482132701,WardPopulationLumbini.xlsx
14,Lumbini ,KotahimaiGaunpalika,4,6660,3325,1001.95787985713,WardPopulationLumbini.xlsx
14,Lumbini ,KotahimaiGaunpalika,5,6605,3349,801.252015412668,WardPopulationLumbini.xlsx
14,Lumbini ,KotahimaiGaunpalika,6,5953,2899,825.913339728277,WardPopulationLumbini.xlsx
14,Lumbini ,KotahimaiGaunpalika,7,6537,3262,970.555366419913,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,1,6005,3021,997.995533035148,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,2,7518,3708,1027.18880503566,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,3,5321,2735,1184.00680720471,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,4,6710,3386,541.835559609946,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,5,6286,3292,1121.30780951824,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,6,7955,4097,883.322188631427,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,7,5700,2831,625.664425434247,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,8,4344,2222,701.725025559494,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,9,6297,3173,808.595017041233,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,10,8356,4112,801.948015802484,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,11,10107,5205,675.944727557558,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,12,7487,3704,696.346057297366,WardPopulationLumbini.xlsx
13,Lumbini ,Lumbini SanskritikMunicipality,13,5297,2733,648.265647684938,WardPopulationLumbini.xlsx
16,Lumbini ,MarchawariGaunpalika,1,7599,3780,776.81935867781,WardPopulationLumbini.xlsx
16,Lumbini ,MarchawariGaunpalika,2,5306,2670,900.960560476935,WardPopulationLumbini.xlsx
16,Lumbini ,MarchawariGaunpalika,3,7482,3703,863.940063205495,WardPopulationLumbini.xlsx
16,Lumbini ,MarchawariGaunpalika,4,4908,2444,799.000175330723,WardPopulationLumbini.xlsx
16,Lumbini ,MarchawariGaunpalika,5,4654,2314,846.480240943125,WardPopulationLumbini.xlsx
16,Lumbini ,MarchawariGaunpalika,6,6956,3409,1197.62912132658,WardPopulationLumbini.xlsx
16,Lumbini ,MarchawariGaunpalika,7,3975,2061,586.982543508328,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,1,7161,3642,938.08937616729,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,2,7976,3943,668.195518566134,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,3,8348,4163,612.365873498326,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,4,6364,3129,1037.39884790696,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,5,8574,4239,710.940498658342,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,6,7299,3562,742.201771705487,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,7,5413,2624,691.001899138233,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,8,5035,2513,1484.02455670109,WardPopulationLumbini.xlsx
9,Lumbini ,Om SatiyaGaunpalika,1,5730,3052,1452.02722513036,WardPopulationLumbini.xlsx
9,Lumbini ,Om SatiyaGaunpalika,2,6686,3367,1174.77821800236,WardPopulationLumbini.xlsx
9,Lumbini ,Om SatiyaGaunpalika,3,6203,3121,627.278663312956,WardPopulationLumbini.xlsx
9,Lumbini ,Om SatiyaGaunpalika,4,10028,4896,1032.68486737702,WardPopulationLumbini.xlsx
9,Lumbini ,Om SatiyaGaunpalika,5,6477,3255,657.051618571645,WardPopulationLumbini.xlsx
9,Lumbini ,Om SatiyaGaunpalika,6,6017,2998,637.26398223583,WardPopulationLumbini.xlsx
10,Lumbini ,RohiniGaunpalika,1,6372,3149,775.671286771956,WardPopulationLumbini.xlsx
10,Lumbini ,RohiniGaunpalika,2,7578,3750,723.753685742864,WardPopulationLumbini.xlsx
10,Lumbini ,RohiniGaunpalika,3,8580,4225,708.12206935057,WardPopulationLumbini.xlsx
10,Lumbini ,RohiniGaunpalika,4,5919,2961,552.394202837957,WardPopulationLumbini.xlsx
10,Lumbini ,RohiniGaunpalika,5,4554,2270,651.428801936034,WardPopulationLumbini.xlsx
10,Lumbini ,RohiniGaunpalika,6,5095,2550,581.712577813334,WardPopulationLumbini.xlsx
10,Lumbini ,RohiniGaunpalika,7,5229,2557,710.754273530703,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,1,12075,6472,920.86951130313,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,2,5665,3052,444.752059166705,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,3,6204,3344,717.42556623021,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,4,9271,4963,1314.22548797939,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,5,8510,4478,530.652939446264,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,6,7678,4040,344.189035180934,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,7,5596,2990,670.170250309068,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,8,5483,2924,838.957110364249,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,9,4572,2450,213.276439712763,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,10,6884,3793,186.423752509199,WardPopulationLumbini.xlsx
3,Lumbini ,SainamainaMunicipality,11,6455,3446,800.694240980313,WardPopulationLumbini.xlsx
15,Lumbini ,SammarimaiGaunpalika,1,5103,2550,912.386246729409,WardPopulationLumbini.xlsx
15,Lumbini ,SammarimaiGaunpalika,2,7156,3601,1246.78937796779,WardPopulationLumbini.xlsx
15,Lumbini ,SammarimaiGaunpalika,3,4871,2477,772.357130579888,WardPopulationLumbini.xlsx
15,Lumbini ,SammarimaiGaunpalika,4,5333,2683,997.985876244886,WardPopulationLumbini.xlsx
15,Lumbini ,SammarimaiGaunpalika,5,6337,3143,1121.13712354464,WardPopulationLumbini.xlsx
15,Lumbini ,SammarimaiGaunpalika,6,8300,4140,650.116985810139,WardPopulationLumbini.xlsx
15,Lumbini ,SammarimaiGaunpalika,7,5944,2939,633.431342553681,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,1,7696,3841,1767.71174354582,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,2,3732,1885,1190.81692529921,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,3,9307,4677,3215.98962258511,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,4,5330,2627,1129.49692884911,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,5,829,377,4134.35403835125,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,6,11147,5452,8408.4704760626,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,7,3626,1834,7935.37896577458,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,8,10572,5277,5800.08152592837,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,9,8370,4268,1366.3599566748,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,10,2785,1374,663.660139285225,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,11,3226,1538,609.558274318985,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,12,4223,2171,4794.86972782898,WardPopulationLumbini.xlsx
11,Lumbini ,SiddharthanagarMunicipality,13,3593,1866,5693.24305695303,WardPopulationLumbini.xlsx
7,Lumbini ,SiyariGaunpalika,1,6562,3412,708.624845562007,WardPopulationLumbini.xlsx
7,Lumbini ,SiyariGaunpalika,2,8490,4255,757.766301302519,WardPopulationLumbini.xlsx
7,Lumbini ,SiyariGaunpalika,3,5563,2801,493.255487101542,WardPopulationLumbini.xlsx
7,Lumbini ,SiyariGaunpalika,4,6451,3257,705.525662552686,WardPopulationLumbini.xlsx
7,Lumbini ,SiyariGaunpalika,5,4623,2394,604.454132678924,WardPopulationLumbini.xlsx
7,Lumbini ,SiyariGaunpalika,6,6055,3166,676.474787656184,WardPopulationLumbini.xlsx
7,Lumbini ,SiyariGaunpalika,7,7241,3678,816.71941148379,WardPopulationLumbini.xlsx
6,Lumbini ,SuddhodhanGaunpalika,1,6401,3130,616.88982864225,WardPopulationLumbini.xlsx
6,Lumbini ,SuddhodhanGaunpalika,2,5963,3096,715.560457958693,WardPopulationLumbini.xlsx
6,Lumbini ,SuddhodhanGaunpalika,3,6292,3305,877.00151342696,WardPopulationLumbini.xlsx
6,Lumbini ,SuddhodhanGaunpalika,4,6495,3364,1126.4603009895,WardPopulationLumbini.xlsx
6,Lumbini ,SuddhodhanGaunpalika,5,6020,3106,629.934245119553,WardPopulationLumbini.xlsx
6,Lumbini ,SuddhodhanGaunpalika,6,4936,2481,705.464145670914,WardPopulationLumbini.xlsx
6,Lumbini ,SuddhodhanGaunpalika,7,5800,2855,619.908798590028,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,1,10149,5346,1874.76378419657,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,2,10227,5263,1720.96562544909,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,3,12180,6332,5764.55075786331,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,4,10302,5480,3900.01839845604,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,5,8665,4454,2903.5313844433,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,6,12104,6296,1031.77322811019,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,7,11599,6128,1555.53323381533,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,8,6520,3443,818.307188502332,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,9,8537,4507,1932.05074614908,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,10,5136,2674,646.255674397869,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,11,11749,6240,826.222759050968,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,12,5039,2608,824.887742256549,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,13,5799,3055,745.225046655277,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,14,9402,4817,695.773512623161,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,15,7442,3881,1512.96018527968,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,16,6409,3343,885.302432516582,WardPopulationLumbini.xlsx
8,Lumbini ,TilottamaMunicipality,17,8220,4086,595.819651045392,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,1,8544,4475,1482.06688659448,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,2,10370,5568,343.544182001426,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,3,6781,3517,641.328288204856,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,4,10422,5543,999.103567697032,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,5,6593,3476,640.276489121127,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,6,5608,3005,682.998715114757,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,7,7780,4200,1101.41123623501,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,8,13243,7061,379.323574093669,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,9,6762,3661,110.607877799919,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,10,10024,5241,275.173767265308,WardPopulationLumbini.xlsx
1,Lumbini ,BangangaMunicipality,11,10587,5560,566.736016483362,WardPopulationLumbini.xlsx
4,Lumbini ,BijayanagarGaunpalika,1,5513,2786,59.3893130412414,WardPopulationLumbini.xlsx
4,Lumbini ,BijayanagarGaunpalika,2,6602,3374,404.301741130776,WardPopulationLumbini.xlsx
4,Lumbini ,BijayanagarGaunpalika,3,7316,3647,445.381121989074,WardPopulationLumbini.xlsx
4,Lumbini ,BijayanagarGaunpalika,4,5817,3034,613.535951023441,WardPopulationLumbini.xlsx
4,Lumbini ,BijayanagarGaunpalika,5,5694,2859,426.681965470683,WardPopulationLumbini.xlsx
4,Lumbini ,BijayanagarGaunpalika,6,5134,2511,510.935502603194,WardPopulationLumbini.xlsx
4,Lumbini ,BijayanagarGaunpalika,7,7215,3670,490.221257950553,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,1,8945,4821,184.553786803342,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,2,9934,5173,219.596311507028,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,3,5707,3033,75.5037007728142,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,4,6512,3389,456.224419257911,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,5,5375,2718,575.843766461766,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,6,6525,3290,637.729608314782,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,7,4726,2318,432.612501677449,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,8,7765,3930,454.778847166956,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,9,11037,5815,101.057389738074,WardPopulationLumbini.xlsx
2,Lumbini ,BuddhabhumiMunicipality,10,9981,5069,378.852564481895,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,1,8530,4261,2795.72951497207,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,2,7854,3980,646.107866449652,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,3,10598,5226,952.468941855357,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,4,7742,3908,712.21428174542,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,5,5720,2900,583.097987374094,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,6,9993,5001,601.846554122827,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,7,5520,2872,363.090603537489,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,8,8192,4068,701.490221438678,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,9,6286,3251,333.862595306325,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,10,6233,3149,675.877160166513,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,11,7434,3898,664.840159779853,WardPopulationLumbini.xlsx
7,Lumbini ,KapilbastuMunicipality,12,4772,2362,665.11834771891,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,1,7537,3705,604.028453851449,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,2,6001,2960,6582.28125788371,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,3,4714,2348,1983.87898422366,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,4,4519,2245,656.938052297154,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,5,3581,1833,568.686390021356,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,6,5237,2806,629.001522238933,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,7,6316,3187,662.090526727817,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,8,8276,4086,899.946520819365,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,9,6470,3184,599.63350993019,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,10,5778,2859,767.110935154432,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,11,4943,2481,655.803824040789,WardPopulationLumbini.xlsx
5,Lumbini ,KrishnanagarMunicipality,12,6739,3296,455.828376929687,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,1,6775,3269,851.662514366698,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,2,6993,3484,759.916734077174,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,3,4908,2454,544.253413615517,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,4,3715,1825,407.382851934372,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,5,5143,2538,468.474567378357,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,6,6119,3007,463.494909168557,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,7,5742,3014,582.18094390572,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,8,5725,2817,529.907027002211,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,9,8386,4218,720.21353223342,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,10,5643,2796,650.312248987885,WardPopulationLumbini.xlsx
6,Lumbini ,MaharajganjMunicipality,11,5496,2687,467.259923534648,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,1,9462,4770,711.310376245752,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,2,8134,4270,862.100396222784,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,3,8172,4139,557.078758611475,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,4,5368,2872,737.675034633486,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,5,6181,3299,575.327024686193,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,6,5805,2904,535.062246496402,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,7,5824,2938,579.873779877962,WardPopulationLumbini.xlsx
12,Lumbini ,MayadeviGaunpalika,8,7026,3656,575.428231708061,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,1,9712,5067,122.228936787088,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,2,5570,2927,556.894635534957,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,3,9320,4832,195.528608971923,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,4,8141,4067,758.274892485357,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,5,15566,8052,1841.94314944116,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,6,7400,3655,445.998770248796,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,7,4080,2023,481.344593650782,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,8,5743,2882,508.93507617233,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,9,7012,3763,96.7644183709815,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,10,4573,2287,629.313196778929,WardPopulationLumbini.xlsx
3,Lumbini ,ShivarajMunicipality,11,7693,3927,659.110612777527,WardPopulationLumbini.xlsx
6,Lumbini ,ShuddhodhanGaunpalika,1,10027,5129,662.895866576192,WardPopulationLumbini.xlsx
6,Lumbini ,ShuddhodhanGaunpalika,2,8376,4286,554.83636003766,WardPopulationLumbini.xlsx
6,Lumbini ,ShuddhodhanGaunpalika,3,8860,4390,707.303176725287,WardPopulationLumbini.xlsx
6,Lumbini ,ShuddhodhanGaunpalika,4,5281,2684,545.446395354338,WardPopulationLumbini.xlsx
6,Lumbini ,ShuddhodhanGaunpalika,5,9391,4853,537.795156682447,WardPopulationLumbini.xlsx
6,Lumbini ,ShuddhodhanGaunpalika,6,10926,5558,501.127353082105,WardPopulationLumbini.xlsx
8,Lumbini ,YasodharaGaunpalika,1,5535,2838,543.669370443638,WardPopulationLumbini.xlsx
8,Lumbini ,YasodharaGaunpalika,2,5123,2659,754.448788493382,WardPopulationLumbini.xlsx
